id,name,brand,category,price,image_url,skin_types,concerns_targeted,tags,ingredients
b4d8a30d-a9c4-458b-9aed-7af9e0fb5dfa,Summer Fridays Radiant Serum #508,Summer,toner,51.55,https://via.placeholder.com/150?text=Product+508,normal,redness;acne,anti-aging,vitamin c;retinol
f51c289c-84eb-47d8-8815-2545ffddb7cd,Biossance Advanced Serum #509,Biossance,moisturizer,84.37,https://via.placeholder.com/150?text=Product+509,normal,acne;dark_spots,spf;soothing,peptides;retinol;niacinamide
547b41de-5dce-4049-a4be-4a232493b160,EltaMD Advanced Cleanser #510,EltaMD,cleanser,61.47,https://via.placeholder.com/150?text=Product+510,combination,oiliness,gentle;anti-aging;exfoliating,ceramide
9cdbded2-519a-4f24-aa78-d8732d99c867,Paula's Choice Advanced Cleanser #511,Paula's,treatment,98.81,https://via.placeholder.com/150?text=Product+511,combination;sensitive,redness;dark_spots,oil-free;anti-aging;gentle,salicylic acid;squalane
e0177f5f-76c8-448e-9145-9d6db2803ab7,The Ordinary Radiant Cleanser #512,The,treatment,65.93,https://via.placeholder.com/150?text=Product+512,combination;normal,dryness,oil-free;anti-aging,vitamin c;hyaluronic acid;peptides
11a09a02-9fa2-441e-b790-e37e08df6e29,Innisfree Pure Mask #513,Innisfree,toner,50.98,https://via.placeholder.com/150?text=Product+513,dry,acne;oiliness,soothing;anti-aging;oil-free,peptides;vitamin c;squalane
ff4e366b-2f29-4904-a8d6-df89ab0e9962,SK-II Radiant Serum #514,SK-II,cleanser,9.09,https://via.placeholder.com/150?text=Product+514,sensitive,acne;oiliness,rich,ceramide;niacinamide;salicylic acid
cc6ea55d-a7f6-4452-a5ff-81cd2b79565f,Glow Recipe Ultra Cream #515,Glow,treatment,50.15,https://via.placeholder.com/150?text=Product+515,normal,dryness,exfoliating,retinol;niacinamide;salicylic acid
71570ba7-2e43-4114-a8da-6197461a6bc1,Olay Radiant Serum #516,Olay,mask,74.81,https://via.placeholder.com/150?text=Product+516,sensitive;combination,dark_spots;oiliness,gentle,salicylic acid
75319857-9ce0-4b04-be27-e884120df442,Paula's Choice Pure Serum #517,Paula's,treatment,16.22,https://via.placeholder.com/150?text=Product+517,oily;dry,redness,soothing;rich,peptides;ceramide;vitamin c
bdf3dab9-6669-45f0-bf34-83c852b08c42,Biossance Radiant Cleanser #518,Biossance,serum,31.82,https://via.placeholder.com/150?text=Product+518,sensitive,redness;wrinkles,oil-free;anti-aging;gentle,niacinamide
9cae3956-d40d-46bf-8b8f-e524e545f8ea,Cocokind Hydra Cream #519,Cocokind,cleanser,76.79,https://via.placeholder.com/150?text=Product+519,dry,acne;dryness,brightening;anti-aging,niacinamide;retinol;salicylic acid
2cd23c54-6530-4278-8ad8-b458df0b92b3,Innisfree Advanced Mask #520,Innisfree,moisturizer,35.08,https://via.placeholder.com/150?text=Product+520,combination;dry,wrinkles,soothing;anti-aging,hyaluronic acid;retinol
909b6969-f7e3-437e-9d3d-208ff04a6b7a,Kiehl's Radiant Cleanser #521,Kiehl's,toner,10.55,https://via.placeholder.com/150?text=Product+521,combination,oiliness,rich;hydrating;anti-aging,glycolic acid
7e8bc455-7010-4b8a-a041-f0032c1b1a4d,Dr Dennis Gross Hydra Serum #522,Dr,moisturizer,44.36,https://via.placeholder.com/150?text=Product+522,oily;normal,dryness;wrinkles,anti-aging,vitamin c;peptides
28af938b-4c0c-4aaf-8add-6220ad115644,OSEA Radiant Serum #523,OSEA,cleanser,44.59,https://via.placeholder.com/150?text=Product+523,sensitive,dryness,oil-free;rich;gentle,hyaluronic acid
344c6cc9-e924-4bfc-8f00-8227add2038b,The Ordinary Radiant Cream #524,The,cleanser,79.33,https://via.placeholder.com/150?text=Product+524,dry,redness;wrinkles,soothing;anti-aging;oil-free,ceramide
3191d8ee-f8f5-478a-bb74-d8cb09f1862c,Glow Recipe Advanced Serum #525,Glow,serum,45.12,https://via.placeholder.com/150?text=Product+525,combination;normal,dark_spots;redness,spf,glycolic acid
3a262496-9aad-4910-8c71-2543e2ca5bda,Cocokind Pure Serum #526,Cocokind,treatment,12.31,https://via.placeholder.com/150?text=Product+526,combination;oily,oiliness;dryness,soothing;gentle,peptides;hyaluronic acid;salicylic acid
4ce8ecef-a10f-4801-aa73-0f550d49ed59,Cetaphil Ultra Cleanser #527,Cetaphil,treatment,11.69,https://via.placeholder.com/150?text=Product+527,sensitive,oiliness;dark_spots,soothing;hydrating;exfoliating,squalane
650136eb-de57-401b-915c-be715a932006,CeraVe Radiant Serum #528,CeraVe,cleanser,29.89,https://via.placeholder.com/150?text=Product+528,combination;oily,dryness;oiliness,hydrating;soothing,peptides;retinol;salicylic acid
b198ed5c-a25d-43f6-844e-4fde0c5f6550,Glow Recipe Hydra Serum #529,Glow,cleanser,84.45,https://via.placeholder.com/150?text=Product+529,combination,wrinkles;oiliness,rich;oil-free;anti-aging,hyaluronic acid;niacinamide
940ffa38-7115-4346-869e-bba9810606f7,Biossance Ultra Cream #530,Biossance,cleanser,67.58,https://via.placeholder.com/150?text=Product+530,sensitive,acne,hydrating,salicylic acid;glycolic acid;hyaluronic acid
18e5a396-d7d1-44eb-8544-8e95c5017f6f,Innisfree Advanced Toner #531,Innisfree,mask,10.71,https://via.placeholder.com/150?text=Product+531,dry;normal,redness;wrinkles,exfoliating;anti-aging,glycolic acid;salicylic acid;peptides
fa09295b-e8d6-4065-85ef-2b49e03c8367,Paula's Choice Pure Mask #532,Paula's,toner,76.88,https://via.placeholder.com/150?text=Product+532,dry;sensitive,wrinkles;dark_spots,hydrating;oil-free;spf,niacinamide;retinol;vitamin c
d0fd3888-d9dc-41b0-8486-d815d30c5bb3,OSEA Ultra Cream #533,OSEA,mask,50.55,https://via.placeholder.com/150?text=Product+533,combination,redness;dark_spots,oil-free,peptides;squalane;glycolic acid
9888b2c2-9ed0-4ec4-80f0-1672301d9830,Olay Hydra Cream #534,Olay,serum,76.2,https://via.placeholder.com/150?text=Product+534,normal;sensitive,dryness;redness,anti-aging,hyaluronic acid;niacinamide
5ecd3849-5ff4-4bf2-8f2e-087a97c59d2b,The Ordinary Pure Toner #535,The,serum,87.07,https://via.placeholder.com/150?text=Product+535,oily,wrinkles,oil-free;anti-aging,niacinamide;ceramide;salicylic acid
6c7fbe98-7076-4616-99cc-29569cddea3d,Glow Recipe Hydra Cleanser #536,Glow,treatment,21.01,https://via.placeholder.com/150?text=Product+536,dry,redness;dryness,gentle;rich,salicylic acid
8aa863b6-54de-47f3-9e6d-431d3e9afb9d,Innisfree Advanced Cream #537,Innisfree,mask,91.1,https://via.placeholder.com/150?text=Product+537,sensitive;combination,oiliness,rich;exfoliating;oil-free,glycolic acid;niacinamide
fc60a2c4-8778-4957-98a6-f192ab4b810f,The Ordinary Radiant Serum #538,The,moisturizer,31.68,https://via.placeholder.com/150?text=Product+538,dry,dryness,hydrating;anti-aging;brightening,squalane
9f7b6372-0029-4abe-bd5d-7d2ad9ced8b2,Biossance Hydra Toner #539,Biossance,cleanser,39.25,https://via.placeholder.com/150?text=Product+539,sensitive,redness;oiliness,spf;gentle,retinol;peptides;ceramide
3b49b866-a331-4dc7-ba3a-ef5d40674728,OSEA Hydra Serum #540,OSEA,cleanser,86.61,https://via.placeholder.com/150?text=Product+540,sensitive;combination,oiliness,exfoliating;brightening;spf,squalane;peptides;vitamin c
d99deb46-76c7-41e7-b20f-2449a0332152,Biossance Advanced Serum #541,Biossance,mask,18.73,https://via.placeholder.com/150?text=Product+541,oily;normal,acne,rich;soothing;anti-aging,peptides
1e0e452a-6fd9-4fc9-ba2e-d99df010d8cb,EltaMD Radiant Serum #542,EltaMD,treatment,59.69,https://via.placeholder.com/150?text=Product+542,sensitive;normal,dryness;wrinkles,brightening;anti-aging;oil-free,vitamin c;niacinamide
a909835f-ccf9-48c5-b3a4-b340a3fb73fc,Naturium Radiant Cream #543,Naturium,moisturizer,37.57,https://via.placeholder.com/150?text=Product+543,combination;dry,redness;dryness,rich;oil-free;brightening,retinol;salicylic acid
ff4a1284-2bff-4bfc-ac6d-91feb4b95776,EltaMD Ultra Cleanser #544,EltaMD,serum,6.73,https://via.placeholder.com/150?text=Product+544,dry,dark_spots,brightening;soothing,peptides;hyaluronic acid
5fcd9f91-5355-41b7-aed9-d975e6118c06,CeraVe Pure Mask #545,CeraVe,treatment,82.86,https://via.placeholder.com/150?text=Product+545,sensitive;normal,redness;dark_spots,gentle;exfoliating,niacinamide;salicylic acid
d839f8ac-a257-4a47-921b-74c8957e190c,Biossance Pure Toner #546,Biossance,moisturizer,7.81,https://via.placeholder.com/150?text=Product+546,dry;oily,acne;oiliness,rich;exfoliating,peptides;hyaluronic acid;squalane
cede7fed-bb71-4f40-9d3c-db8534409c47,Innisfree Hydra Toner #547,Innisfree,serum,41.68,https://via.placeholder.com/150?text=Product+547,dry;combination,dryness;redness,soothing;anti-aging,peptides;ceramide;retinol
b2fef678-2bdb-498d-8822-600466092ed8,The Ordinary Hydra Cleanser #548,The,moisturizer,31.17,https://via.placeholder.com/150?text=Product+548,normal,acne,anti-aging;soothing,vitamin c;squalane
15176b07-23db-42f6-9583-cf43556c09c6,EltaMD Pure Toner #549,EltaMD,moisturizer,79.78,https://via.placeholder.com/150?text=Product+549,dry;normal,acne,hydrating;brightening,ceramide;niacinamide;squalane
af158cd9-7b99-46f6-8d2d-c87ce3aa0301,EltaMD Ultra Toner #550,EltaMD,moisturizer,60.58,https://via.placeholder.com/150?text=Product+550,sensitive;normal,acne;redness,hydrating;oil-free,squalane
f709798d-2b04-449c-b93b-c4996ecd7978,La Roche-Posay Ultra Mask #551,La,moisturizer,5.99,https://via.placeholder.com/150?text=Product+551,combination,wrinkles;dryness,exfoliating;soothing,salicylic acid
a03e1d88-5c36-4252-b699-f8f3671b4545,Biossance Pure Serum #552,Biossance,toner,36.43,https://via.placeholder.com/150?text=Product+552,sensitive,dryness;redness,gentle;anti-aging;oil-free,glycolic acid
6ecf829e-0809-45f3-a7d7-e20e51bfa180,Glow Recipe Pure Serum #553,Glow,cleanser,63.61,https://via.placeholder.com/150?text=Product+553,dry;sensitive,dryness;redness,gentle;rich,ceramide
a6e6a9d8-7aa7-4c9c-b421-3c8f9ffd27d8,Cocokind Radiant Mask #554,Cocokind,serum,81.46,https://via.placeholder.com/150?text=Product+554,dry;normal,oiliness,soothing,niacinamide;glycolic acid
595f9f37-5583-4094-ba4e-f276e17fc512,Biossance Ultra Serum #555,Biossance,toner,68.87,https://via.placeholder.com/150?text=Product+555,combination;dry,acne;dryness,hydrating;spf;oil-free,niacinamide
92a66bef-3ed6-40fd-8c85-abc2ac8463b5,OSEA Advanced Serum #556,OSEA,cleanser,64.75,https://via.placeholder.com/150?text=Product+556,dry,redness;dark_spots,exfoliating;oil-free;brightening,squalane;ceramide
5996d8b6-2bc9-4771-9b5f-2dc0da0b8051,Kiehl's Ultra Cream #557,Kiehl's,cleanser,27.13,https://via.placeholder.com/150?text=Product+557,normal,redness,soothing,vitamin c;retinol;squalane
779fdd48-f2e9-45cf-a27d-105c4ca12c09,Tata Harper Ultra Mask #558,Tata,treatment,87.63,https://via.placeholder.com/150?text=Product+558,dry;combination,dark_spots,hydrating;gentle;brightening,vitamin c
623eead0-082b-4cb1-948f-86426611925e,Cetaphil Ultra Toner #559,Cetaphil,moisturizer,61.24,https://via.placeholder.com/150?text=Product+559,sensitive;normal,dryness;oiliness,anti-aging;rich;oil-free,ceramide
c117e396-d752-4c56-8f44-2b15f935bd49,The Ordinary Radiant Toner #560,The,toner,69.45,https://via.placeholder.com/150?text=Product+560,combination,wrinkles,brightening,hyaluronic acid
c23163d4-8842-4827-960a-bc4ac444c570,Naturium Ultra Cream #561,Naturium,moisturizer,89.26,https://via.placeholder.com/150?text=Product+561,sensitive,dark_spots;redness,spf;hydrating,niacinamide
b22f7921-1735-4526-9a03-a9a4a87dbec3,SK-II Ultra Serum #562,SK-II,treatment,69.29,https://via.placeholder.com/150?text=Product+562,sensitive;dry,acne;dryness,brightening;soothing,ceramide
e24e1b26-c57c-4c72-b8fc-0ceae1dc05f5,EltaMD Hydra Cleanser #563,EltaMD,moisturizer,83.42,https://via.placeholder.com/150?text=Product+563,sensitive,dryness;acne,soothing;spf,niacinamide
074523f2-e3ce-41b2-847e-ec4744ba98eb,CeraVe Radiant Toner #564,CeraVe,toner,88.17,https://via.placeholder.com/150?text=Product+564,combination,dryness;acne,spf;rich,glycolic acid;squalane;ceramide
4bf8f7d2-42b6-4e1e-b5b9-3e40ee7ea42e,Naturium Pure Toner #565,Naturium,serum,23.37,https://via.placeholder.com/150?text=Product+565,combination;sensitive,wrinkles;redness,exfoliating;oil-free;gentle,ceramide;retinol
bf5c6ed8-bbab-438a-ae32-dc985285e63d,Byoma Hydra Mask #566,Byoma,serum,77.31,https://via.placeholder.com/150?text=Product+566,dry;combination,redness,gentle;brightening,salicylic acid;peptides;hyaluronic acid
85e3bcbe-2773-4c00-a7d1-f232801d72a0,Tata Harper Hydra Cleanser #567,Tata,moisturizer,36.03,https://via.placeholder.com/150?text=Product+567,normal,dark_spots;oiliness,hydrating;anti-aging;exfoliating,squalane;glycolic acid;retinol
f8feb182-bdba-4b5b-91ed-d163a0f1ad5d,Cetaphil Advanced Cleanser #568,Cetaphil,cleanser,28.66,https://via.placeholder.com/150?text=Product+568,combination,redness,brightening;spf,ceramide
5907abbd-813a-4a69-abd6-96e8177c8b73,Paula's Choice Pure Cleanser #569,Paula's,moisturizer,61.59,https://via.placeholder.com/150?text=Product+569,sensitive;dry,dark_spots,spf;gentle;oil-free,peptides
42baae4e-5e47-422c-b8ca-8fe52cb42cf7,Innisfree Hydra Cream #570,Innisfree,mask,33.14,https://via.placeholder.com/150?text=Product+570,normal,redness,anti-aging;gentle;oil-free,hyaluronic acid
9f439573-58f9-4efd-bb2c-7d284056d16f,Tata Harper Pure Cleanser #571,Tata,moisturizer,78.41,https://via.placeholder.com/150?text=Product+571,oily,wrinkles;acne,rich;soothing,glycolic acid;squalane;ceramide
f707bf7c-deca-4303-8718-4e7c297bc6ff,Innisfree Ultra Serum #572,Innisfree,mask,34.73,https://via.placeholder.com/150?text=Product+572,oily;normal,dark_spots;dryness,brightening;rich;exfoliating,peptides
ee044299-0564-42f7-8797-dad5e6be69ef,CeraVe Pure Serum #573,CeraVe,mask,58.3,https://via.placeholder.com/150?text=Product+573,dry;oily,dryness,hydrating,glycolic acid
55889566-817e-4302-a84f-ee05fc85edfb,Byoma Advanced Mask #574,Byoma,toner,56.54,https://via.placeholder.com/150?text=Product+574,oily;dry,dryness,brightening;anti-aging;rich,peptides
5e110cfa-973f-44f8-9784-e7118565be5d,Innisfree Ultra Cream #575,Innisfree,toner,18.17,https://via.placeholder.com/150?text=Product+575,normal;combination,dark_spots;dryness,rich,retinol
4af134f2-7e52-48e6-bc33-7b2995e22f77,Naturium Radiant Cream #576,Naturium,moisturizer,37.35,https://via.placeholder.com/150?text=Product+576,combination;normal,dark_spots,exfoliating;gentle;oil-free,peptides
18124f92-3325-46ed-83be-78a618360f0b,SK-II Pure Cream #577,SK-II,serum,19.94,https://via.placeholder.com/150?text=Product+577,combination,acne,rich;brightening,salicylic acid;squalane;ceramide
2677c8e8-57fc-4a2c-ad81-1f08ff82181a,Cetaphil Pure Cleanser #578,Cetaphil,toner,89.98,https://via.placeholder.com/150?text=Product+578,oily,oiliness;redness,hydrating,hyaluronic acid;ceramide
26636fc4-5b8e-4dc4-9957-4d8a97dad1a7,Kiehl's Advanced Serum #579,Kiehl's,treatment,38.93,https://via.placeholder.com/150?text=Product+579,sensitive,redness;acne,soothing;exfoliating;spf,vitamin c;ceramide;retinol
bc9c1170-f3c1-4101-8a4c-94949374c824,EltaMD Advanced Mask #580,EltaMD,treatment,76.02,https://via.placeholder.com/150?text=Product+580,combination;dry,dark_spots,rich,hyaluronic acid;vitamin c
a12ca6d4-14a3-40f5-b5ef-eb49c28d946a,Dr Dennis Gross Advanced Mask #581,Dr,toner,78.46,https://via.placeholder.com/150?text=Product+581,combination,dark_spots,anti-aging;hydrating,glycolic acid;vitamin c
d37c4987-7315-4297-a186-6b51ad2b62e7,Tata Harper Hydra Serum #582,Tata,moisturizer,18.13,https://via.placeholder.com/150?text=Product+582,sensitive,dark_spots,oil-free;exfoliating,salicylic acid;glycolic acid
6e07b45f-a710-4e7f-acef-faeecd1d0287,Biossance Ultra Toner #583,Biossance,cleanser,36.38,https://via.placeholder.com/150?text=Product+583,combination;sensitive,oiliness;dryness,brightening,niacinamide;squalane
1cff3835-4615-4d05-b006-0dd13e2b7217,Paula's Choice Advanced Mask #584,Paula's,serum,68.19,https://via.placeholder.com/150?text=Product+584,oily,dark_spots,soothing,salicylic acid;hyaluronic acid
f1037586-5bd4-4840-a500-e71b2805e563,Kiehl's Ultra Toner #585,Kiehl's,toner,30.1,https://via.placeholder.com/150?text=Product+585,oily,oiliness;wrinkles,soothing;gentle,niacinamide
f42839ff-69da-4135-845d-475282af1fd9,Glow Recipe Advanced Serum #586,Glow,treatment,70.29,https://via.placeholder.com/150?text=Product+586,sensitive,acne,soothing;gentle;brightening,vitamin c
60b15af4-aafd-4dd5-ba5a-32c794c052af,La Roche-Posay Radiant Serum #587,La,serum,31.11,https://via.placeholder.com/150?text=Product+587,normal,dryness;oiliness,oil-free;exfoliating;anti-aging,vitamin c;ceramide
21cf1779-f025-49a0-9828-5ba4dda72631,SK-II Hydra Toner #588,SK-II,treatment,44.3,https://via.placeholder.com/150?text=Product+588,normal;dry,dark_spots;oiliness,soothing;brightening,hyaluronic acid;niacinamide;retinol
85985968-f611-4dac-9ec8-a2a5f3309bb0,SK-II Radiant Toner #589,SK-II,moisturizer,60.53,https://via.placeholder.com/150?text=Product+589,oily;dry,redness,hydrating,ceramide
4553eca4-1298-4140-962a-a21a8e3d0281,Byoma Ultra Mask #590,Byoma,toner,97.05,https://via.placeholder.com/150?text=Product+590,dry,acne;dark_spots,brightening;gentle;oil-free,hyaluronic acid;retinol;vitamin c
1adc3c5d-30cf-42fa-a2c5-fb6e0369044f,SK-II Pure Serum #591,SK-II,mask,94.66,https://via.placeholder.com/150?text=Product+591,sensitive,acne,rich,ceramide;squalane
55a11ebb-0979-45db-b064-bb5eca8e9d65,La Roche-Posay Pure Mask #592,La,treatment,76.2,https://via.placeholder.com/150?text=Product+592,combination,oiliness,spf;oil-free,peptides;vitamin c;squalane
efeb4baa-d774-426f-89d1-552d58ee5368,Olay Pure Cleanser #593,Olay,moisturizer,27.86,https://via.placeholder.com/150?text=Product+593,dry;normal,oiliness;wrinkles,gentle;soothing,hyaluronic acid;ceramide
9fb1a385-f186-428e-b577-9fb5a217a84f,Summer Fridays Radiant Toner #594,Summer,serum,7.04,https://via.placeholder.com/150?text=Product+594,dry,acne;redness,spf,peptides;retinol;squalane
09e778ba-4d01-492b-b4a7-88d49e350473,Kiehl's Advanced Mask #595,Kiehl's,treatment,74.37,https://via.placeholder.com/150?text=Product+595,combination;sensitive,dark_spots,rich,squalane;niacinamide;ceramide
98103c9d-1872-41c6-baf5-1b9e9d69b17d,La Roche-Posay Pure Cleanser #596,La,toner,56.99,https://via.placeholder.com/150?text=Product+596,combination,redness,gentle;rich;exfoliating,niacinamide;peptides
7c5a6efc-bf9f-46eb-aeef-de335d05935d,Cocokind Radiant Cleanser #597,Cocokind,treatment,19.59,https://via.placeholder.com/150?text=Product+597,oily;combination,dark_spots,brightening;spf;soothing,ceramide
a41fa91e-f8b9-4746-ba45-e2eb32e79b76,Kiehl's Radiant Cream #598,Kiehl's,toner,90.48,https://via.placeholder.com/150?text=Product+598,sensitive,dryness,exfoliating;oil-free;anti-aging,vitamin c
e92f63d1-5a6b-476c-93a5-60d6410c1c07,Cocokind Advanced Mask #599,Cocokind,serum,36.21,https://via.placeholder.com/150?text=Product+599,normal;sensitive,dark_spots;wrinkles,hydrating;spf,squalane;peptides;retinol
f1affd46-174c-48d2-aa9b-1cb7cf132410,EltaMD Hydra Serum #600,EltaMD,serum,42.48,https://via.placeholder.com/150?text=Product+600,sensitive;oily,dark_spots,gentle;exfoliating;soothing,niacinamide;vitamin c;salicylic acid
d6aed024-fb05-441a-891e-a5c1e321efa5,CeraVe Hydra Cream #601,CeraVe,moisturizer,56.98,https://via.placeholder.com/150?text=Product+601,sensitive,wrinkles,soothing,squalane;vitamin c;hyaluronic acid
7fb135e2-74f0-4b68-828a-cf03a88512aa,Innisfree Ultra Toner #602,Innisfree,toner,92.53,https://via.placeholder.com/150?text=Product+602,oily,wrinkles,spf,peptides
0298493f-eb31-4e62-a739-63dd5be86190,Paula's Choice Ultra Cleanser #603,Paula's,moisturizer,64.89,https://via.placeholder.com/150?text=Product+603,normal;sensitive,dark_spots;wrinkles,rich;brightening,glycolic acid;vitamin c
d9241ebf-d484-486b-9f6d-c19c25146341,La Roche-Posay Ultra Cleanser #604,La,serum,99.3,https://via.placeholder.com/150?text=Product+604,oily;combination,redness,rich;gentle,ceramide
21de43da-605e-435f-8152-33a5c5e275c3,Neutrogena Radiant Serum #605,Neutrogena,cleanser,25.1,https://via.placeholder.com/150?text=Product+605,dry;sensitive,dryness;acne,exfoliating;rich;soothing,peptides
103dbd09-198a-4972-931e-e30d774ff715,Summer Fridays Hydra Mask #606,Summer,serum,19.11,https://via.placeholder.com/150?text=Product+606,dry,dark_spots;redness,gentle;spf,ceramide;glycolic acid
9dcd6388-117a-4b00-8398-bacc84609b77,The Ordinary Advanced Cream #607,The,cleanser,37.7,https://via.placeholder.com/150?text=Product+607,combination;normal,wrinkles,spf;oil-free;hydrating,salicylic acid;niacinamide
6e775d71-5825-478c-89aa-4efe100192c4,SK-II Ultra Cleanser #608,SK-II,serum,37.9,https://via.placeholder.com/150?text=Product+608,sensitive,oiliness,hydrating;oil-free;spf,squalane
6b22dadd-744d-4a8c-ad11-23f71e6d69af,Naturium Radiant Cleanser #609,Naturium,moisturizer,88.07,https://via.placeholder.com/150?text=Product+609,oily;combination,redness,soothing;hydrating,salicylic acid;hyaluronic acid
089f7843-c9a8-4e12-b8bf-a1589de282b3,The Ordinary Advanced Cream #610,The,toner,36.16,https://via.placeholder.com/150?text=Product+610,normal,wrinkles,anti-aging;rich,ceramide;squalane
cae2a201-2290-4e23-92fc-3b5435a38263,Summer Fridays Ultra Toner #611,Summer,mask,75.14,https://via.placeholder.com/150?text=Product+611,dry,dryness;wrinkles,anti-aging;oil-free;spf,hyaluronic acid
711790a4-dc47-4527-bde1-0799e71c4df7,SK-II Ultra Mask #612,SK-II,moisturizer,90.53,https://via.placeholder.com/150?text=Product+612,normal,redness,exfoliating,hyaluronic acid;squalane;niacinamide
7a37781a-c270-4488-be63-cdde1242003f,SK-II Ultra Serum #613,SK-II,cleanser,95.84,https://via.placeholder.com/150?text=Product+613,combination;sensitive,oiliness;dryness,spf;soothing;anti-aging,ceramide;peptides
96e1f696-1baf-48e8-b3fc-bc9aa35a2eba,Dr Dennis Gross Hydra Cream #614,Dr,moisturizer,68.22,https://via.placeholder.com/150?text=Product+614,oily;sensitive,acne,gentle,squalane;retinol
4e55449c-046b-479d-90bb-39457dd2b1e3,EltaMD Advanced Mask #615,EltaMD,moisturizer,56.36,https://via.placeholder.com/150?text=Product+615,combination;normal,redness;acne,gentle;exfoliating;oil-free,niacinamide;glycolic acid
4861eef0-6a0f-4046-b910-201f494e0f49,EltaMD Hydra Serum #616,EltaMD,treatment,94.81,https://via.placeholder.com/150?text=Product+616,combination;dry,wrinkles;oiliness,oil-free,niacinamide;retinol;hyaluronic acid
d7057370-4519-4d10-8503-f656bda83f61,Dr Dennis Gross Pure Mask #617,Dr,treatment,85.91,https://via.placeholder.com/150?text=Product+617,sensitive;combination,redness;wrinkles,brightening,retinol;salicylic acid
2a5a29c2-dd92-4439-9906-ec7e767b49d3,Cocokind Hydra Cream #618,Cocokind,treatment,72.2,https://via.placeholder.com/150?text=Product+618,dry;normal,redness;dryness,gentle,vitamin c;retinol;niacinamide
ba8791fd-e81f-48de-bda2-1cd55b1df618,Neutrogena Radiant Toner #619,Neutrogena,moisturizer,15.9,https://via.placeholder.com/150?text=Product+619,combination;dry,acne,gentle;soothing,hyaluronic acid;retinol;glycolic acid
4a27413f-07da-4f75-b936-7e5b31b9c865,Glow Recipe Hydra Cleanser #620,Glow,toner,66.55,https://via.placeholder.com/150?text=Product+620,sensitive,wrinkles;dark_spots,hydrating;exfoliating;soothing,peptides;glycolic acid;squalane
14ff9016-2d55-486a-8008-d912d43ed03c,Cocokind Advanced Mask #621,Cocokind,moisturizer,13.79,https://via.placeholder.com/150?text=Product+621,normal,dark_spots,exfoliating;brightening,niacinamide
8c802e6a-321a-4c35-8f6d-1ea158a9a86e,The Ordinary Advanced Cream #622,The,toner,19.19,https://via.placeholder.com/150?text=Product+622,oily,oiliness,gentle;exfoliating;anti-aging,retinol;hyaluronic acid
57376d38-758e-43e3-9ff3-b672593341b4,Cetaphil Radiant Cleanser #623,Cetaphil,mask,46.97,https://via.placeholder.com/150?text=Product+623,sensitive;normal,wrinkles;redness,oil-free;exfoliating;anti-aging,retinol;peptides;glycolic acid
77990637-f704-40df-bea2-6f22e26c593d,Dr Dennis Gross Hydra Toner #624,Dr,serum,27.97,https://via.placeholder.com/150?text=Product+624,normal,dark_spots,hydrating;soothing,hyaluronic acid;squalane
4e3a6f43-7b81-4648-a7ae-8f9ce89d6628,Innisfree Pure Cleanser #625,Innisfree,mask,96.34,https://via.placeholder.com/150?text=Product+625,dry;normal,dryness;acne,spf;brightening;soothing,salicylic acid;glycolic acid;retinol
113b198d-1cb6-41a4-9585-e4d10d49c34a,Dr Dennis Gross Ultra Cleanser #626,Dr,moisturizer,21.52,https://via.placeholder.com/150?text=Product+626,combination,dryness;oiliness,gentle,retinol;niacinamide;ceramide
00757859-1201-4a9e-9cb3-86d7df9dff44,Olay Pure Serum #627,Olay,serum,88.72,https://via.placeholder.com/150?text=Product+627,dry;normal,oiliness,exfoliating;brightening;rich,hyaluronic acid;squalane
d7006338-5fde-45de-926c-46cbf7cbe96e,CeraVe Hydra Toner #628,CeraVe,serum,47.83,https://via.placeholder.com/150?text=Product+628,normal,oiliness,oil-free;brightening;spf,squalane;salicylic acid;peptides
69e419b0-ecc2-42a3-ad2a-7d91938aaddf,EltaMD Hydra Toner #629,EltaMD,mask,7.44,https://via.placeholder.com/150?text=Product+629,dry;combination,acne,spf;exfoliating;oil-free,squalane;glycolic acid;salicylic acid
fc873869-5248-4059-bb73-d7479d02dd59,La Roche-Posay Advanced Serum #630,La,moisturizer,57.69,https://via.placeholder.com/150?text=Product+630,oily;sensitive,dryness,oil-free;spf;brightening,squalane
9f568b3f-3eda-49e2-9dc8-8f24797468d0,EltaMD Pure Serum #631,EltaMD,moisturizer,68.62,https://via.placeholder.com/150?text=Product+631,normal;sensitive,oiliness;dark_spots,oil-free;anti-aging;soothing,squalane;peptides
961f13df-8476-441e-b8d2-524fd5f2fafb,Paula's Choice Radiant Cream #632,Paula's,serum,27.91,https://via.placeholder.com/150?text=Product+632,sensitive,redness;oiliness,hydrating;exfoliating;soothing,vitamin c;peptides;ceramide
0c16c3b6-8991-4ca2-b2c7-0dc3fc904968,Paula's Choice Radiant Cream #633,Paula's,toner,56.63,https://via.placeholder.com/150?text=Product+633,sensitive;normal,oiliness;dryness,rich,ceramide
159a969d-6425-4674-9278-68c4a55057b1,Tata Harper Ultra Mask #634,Tata,cleanser,90.91,https://via.placeholder.com/150?text=Product+634,oily,redness,gentle;spf;soothing,glycolic acid;hyaluronic acid;peptides
3e8c1b1f-767a-490c-ae24-084891aef8d2,Dr Dennis Gross Pure Cleanser #635,Dr,cleanser,53.64,https://via.placeholder.com/150?text=Product+635,sensitive;normal,dark_spots,oil-free;anti-aging,retinol
