user_id,product_id,view,rating,rate_quantity,sold_quantity,cart,wishlist,category,category_encoded,target_cart
3176,244,4,4.49,1344,4551,1,1,serum,1,1
1298,7,4,4.04,631,2023,0,0,moisturizer,2,0
3556,616,1,4.79,191,953,1,0,moisturizer,2,1
3931,560,2,4.06,95,767,0,0,serum,1,0
1675,449,1,4.44,324,1396,0,0,cleaner,0,0
3059,478,3,4.04,281,828,0,0,serum,1,0
2598,307,1,4.35,205,939,1,1,serum,1,1
846,466,2,4.3,174,2142,0,0,moisturizer,2,0
3524,19,1,4.28,423,1988,0,0,moisturizer,2,0
2940,505,3,4.15,776,2409,3,1,serum,1,1
3303,51,1,3.89,179,1804,0,0,cleaner,0,0
2131,351,6,4.32,363,2523,0,0,serum,1,0
489,3,6,4.08,274,1130,0,0,moisturizer,2,0
2013,329,6,4.31,89,831,0,1,serum,1,0
3795,625,1,4.12,264,882,1,0,moisturizer,2,1
1787,328,3,4.2,121,931,0,1,serum,1,0
2840,110,1,4.25,304,1298,0,0,moisturizer,2,0
2664,336,1,4.04,241,1563,0,0,serum,1,0
3078,84,1,4.04,1084,3314,0,0,cleaner,0,0
3522,146,1,4.1,155,872,0,0,cleaner,0,0
2909,577,4,4.32,535,2761,1,0,moisturizer,2,1
2171,212,2,4.16,288,941,0,0,serum,1,0
431,526,3,4.24,242,880,0,0,serum,1,0
3062,471,5,4.31,85,665,0,1,serum,1,0
2163,385,1,4.26,704,3131,0,0,serum,1,0
2129,303,2,3.7,128,393,0,0,serum,1,0
220,165,5,4.52,77,760,0,1,serum,1,0
959,146,1,4.1,155,872,0,1,cleaner,0,0
545,395,1,4.44,417,1724,0,0,cleaner,0,0
2879,403,1,4.27,404,1476,0,0,moisturizer,2,0
1833,402,1,3.91,133,1562,0,0,moisturizer,2,0
3949,395,3,4.44,417,1724,0,0,cleaner,0,0
141,363,2,4.0,306,1481,0,0,cleaner,0,0
1425,251,2,4.12,497,1712,0,0,moisturizer,2,0
2027,658,3,3.62,500,1808,0,1,cleaner,0,0
2840,606,1,4.0,618,2091,0,0,moisturizer,2,0
2178,77,1,4.01,279,861,0,0,cleaner,0,0
1345,38,1,4.34,236,843,0,0,serum,1,0
935,361,3,4.32,99,748,1,0,moisturizer,2,1
2273,417,2,4.1,276,1547,0,0,cleaner,0,0
454,287,5,4.47,319,1155,1,1,cleaner,0,1
3456,71,1,3.88,216,1833,0,0,cleaner,0,0
3441,477,5,4.55,268,1474,1,1,serum,1,1
1401,221,2,4.22,87,816,0,0,serum,1,0
1220,23,3,4.2,868,2604,0,0,moisturizer,2,0
2949,456,2,4.28,233,786,0,0,cleaner,0,0
900,450,4,4.11,370,2067,1,0,serum,1,1
356,99,3,4.22,561,1842,0,0,cleaner,0,0
167,223,5,4.56,346,1442,0,1,moisturizer,2,0
1327,53,4,4.51,67,745,0,0,moisturizer,2,0
1777,317,4,4.19,277,1484,0,1,serum,1,0
3468,172,1,4.38,652,1966,0,0,serum,1,0
3724,330,2,4.12,331,982,0,0,cleaner,0,0
890,434,13,4.22,375,1213,0,1,moisturizer,2,0
2040,168,2,4.76,196,983,0,0,moisturizer,2,0
3694,210,1,4.26,261,1237,0,0,serum,1,0
1514,616,2,4.79,191,953,0,0,moisturizer,2,0
317,509,1,4.59,236,2153,0,0,serum,1,0
2674,436,2,4.53,130,1079,0,0,cleaner,0,0
2651,216,4,3.93,114,608,0,1,moisturizer,2,0
255,262,2,4.2,96,1217,0,1,moisturizer,2,0
269,385,1,4.26,704,3131,1,0,serum,1,1
1120,581,3,4.2,168,804,0,0,serum,1,0
3442,487,3,4.26,195,787,1,0,serum,1,1
3490,636,3,3.75,520,1710,0,0,cleaner,0,0
3182,401,2,4.09,733,2310,0,0,serum,1,0
2502,122,1,3.99,215,788,0,0,serum,1,0
3253,125,1,4.34,140,637,0,0,cleaner,0,0
3231,10,1,4.32,222,911,1,0,serum,1,1
3061,330,4,4.12,331,982,0,0,cleaner,0,0
2660,313,3,4.17,368,1389,0,0,cleaner,0,0
1804,24,1,3.94,244,1367,0,0,moisturizer,2,0
3541,606,3,4.0,618,2091,0,0,moisturizer,2,0
733,90,3,4.62,172,800,0,0,serum,1,0
2794,235,5,3.99,117,998,1,1,moisturizer,2,1
1583,114,1,4.27,376,1509,0,1,serum,1,0
2478,169,1,4.16,356,1631,0,1,serum,1,0
3829,372,4,4.14,399,1364,0,0,cleaner,0,0
1160,661,1,4.12,246,790,0,0,cleaner,0,0
2095,626,1,4.13,209,868,0,0,serum,1,0
783,467,4,4.38,142,737,1,0,serum,1,1
3712,230,4,3.68,334,1919,0,0,cleaner,0,0
3914,202,4,3.9,148,550,0,0,moisturizer,2,0
1406,504,1,4.01,300,1305,0,0,serum,1,0
1938,521,1,4.47,157,768,0,0,moisturizer,2,0
1981,523,1,4.37,84,840,0,0,cleaner,0,0
2831,449,7,4.44,324,1396,1,1,cleaner,0,1
996,513,1,4.06,179,1140,0,0,cleaner,0,0
1083,455,1,4.07,666,2140,0,0,cleaner,0,0
2507,67,3,4.08,472,1690,1,0,serum,1,1
3385,322,3,4.12,183,548,1,0,serum,1,1
3871,443,1,4.14,144,871,0,0,moisturizer,2,0
3265,31,1,4.33,183,796,0,0,moisturizer,2,0
3110,407,2,4.36,298,2033,0,0,cleaner,0,0
1258,442,4,4.19,244,1094,0,0,cleaner,0,0
2139,601,1,4.42,271,2327,0,0,serum,1,0
3074,33,1,4.02,211,1373,0,0,serum,1,0
3416,376,4,4.1,261,850,3,1,cleaner,0,1
2430,642,4,4.3,282,2220,0,0,moisturizer,2,0
1674,284,4,4.09,359,1266,0,0,cleaner,0,0
3966,300,1,4.3,108,1013,0,0,serum,1,0
1351,294,6,4.28,191,1135,0,1,cleaner,0,0
2887,560,4,4.06,95,767,0,0,serum,1,0
1349,104,1,4.1,582,2827,0,0,moisturizer,2,0
1247,128,5,3.91,136,771,1,1,cleaner,0,1
1448,84,3,4.04,1084,3314,0,0,cleaner,0,0
2969,108,2,4.48,170,1516,0,0,cleaner,0,0
358,418,1,4.24,120,540,0,0,moisturizer,2,0
3398,385,1,4.26,704,3131,0,0,serum,1,0
1417,57,1,4.25,124,1467,1,0,serum,1,1
1931,385,2,4.26,704,3131,0,0,serum,1,0
2317,64,1,4.4,137,987,0,0,moisturizer,2,0
11,473,4,4.2,112,590,0,0,cleaner,0,0
1116,558,1,4.2,35,487,0,1,serum,1,0
2800,627,12,3.91,881,2928,3,0,moisturizer,2,1
2129,172,6,4.38,652,1966,1,1,serum,1,1
87,25,6,3.92,69,908,1,1,moisturizer,2,1
298,694,2,3.79,424,1421,0,0,serum,1,0
2465,463,1,4.62,303,1090,0,0,moisturizer,2,0
2753,227,3,3.82,120,586,0,0,cleaner,0,0
31,680,3,3.79,428,1640,1,1,serum,1,1
360,566,2,4.44,130,750,0,0,moisturizer,2,0
3329,577,5,4.32,535,2761,0,1,moisturizer,2,0
2965,292,4,4.55,624,2011,0,0,cleaner,0,0
2867,209,1,4.32,145,923,0,0,cleaner,0,0
3651,440,2,4.11,126,1160,0,0,serum,1,0
1459,300,1,4.3,108,1013,0,0,serum,1,0
1773,500,3,4.49,243,992,1,0,serum,1,1
1520,618,4,4.11,286,1384,0,0,serum,1,0
3286,574,1,4.41,85,750,0,0,moisturizer,2,0
1513,369,2,4.55,323,2088,0,0,serum,1,0
1853,235,2,3.99,117,998,0,0,moisturizer,2,0
2420,612,1,3.99,140,883,0,0,moisturizer,2,0
363,636,6,3.75,520,1710,1,0,cleaner,0,1
2367,52,3,3.98,306,942,0,0,cleaner,0,0
3632,463,1,4.62,303,1090,1,0,moisturizer,2,1
919,162,3,3.94,411,2616,0,0,moisturizer,2,0
556,697,1,4.52,192,957,0,1,moisturizer,2,0
186,216,3,3.93,114,608,0,0,moisturizer,2,0
121,365,2,4.16,141,947,0,0,moisturizer,2,0
2590,288,8,4.82,282,3432,1,0,serum,1,1
951,497,2,4.29,252,1254,0,0,serum,1,0
1779,423,1,4.72,166,962,0,0,cleaner,0,0
1749,126,1,4.43,332,1457,1,0,serum,1,1
1555,508,1,3.82,365,1294,0,0,moisturizer,2,0
1328,344,1,4.17,225,716,0,0,serum,1,0
187,627,4,3.91,881,2928,0,0,moisturizer,2,0
1560,618,1,4.11,286,1384,0,0,serum,1,0
2479,39,3,4.36,942,3224,0,0,cleaner,0,0
2250,118,5,4.2,267,921,0,0,moisturizer,2,0
2129,187,3,4.49,119,1014,0,0,serum,1,0
604,184,2,4.39,442,1352,0,0,serum,1,0
848,551,1,4.45,419,1807,0,0,serum,1,0
3692,558,1,4.2,35,487,1,0,serum,1,1
2413,230,2,3.68,334,1919,0,0,cleaner,0,0
1901,82,1,4.64,491,2327,1,0,serum,1,1
2371,474,1,4.19,239,1133,0,0,cleaner,0,0
3756,397,2,4.21,438,4304,0,0,moisturizer,2,0
279,93,1,4.16,225,1044,1,0,serum,1,1
3600,696,2,4.64,264,1454,0,0,serum,1,0
2417,684,4,4.31,156,1148,1,1,serum,1,1
900,431,2,4.39,319,1072,0,0,moisturizer,2,0
588,244,4,4.49,1344,4551,1,0,serum,1,1
921,283,1,4.05,65,454,0,0,cleaner,0,0
171,417,3,4.1,276,1547,0,0,cleaner,0,0
402,363,1,4.0,306,1481,0,1,cleaner,0,0
3228,246,1,4.82,337,1530,0,1,moisturizer,2,0
675,28,1,4.39,335,2086,0,0,cleaner,0,0
795,82,3,4.64,491,2327,1,0,serum,1,1
3579,663,3,4.42,324,1360,1,0,cleaner,0,1
229,379,1,4.18,214,953,0,0,serum,1,0
2774,142,2,4.03,66,487,0,0,serum,1,0
1579,138,2,4.37,99,1269,0,0,serum,1,0
2347,372,1,4.14,399,1364,0,0,cleaner,0,0
624,480,1,4.26,294,878,0,0,serum,1,0
414,158,1,4.37,204,1454,0,0,moisturizer,2,0
30,302,3,3.91,262,926,1,1,cleaner,0,1
3347,538,2,4.04,142,629,0,0,cleaner,0,0
3623,266,3,4.49,176,1141,1,0,cleaner,0,1
3158,614,3,3.43,145,888,0,0,unknown,3,0
539,376,1,4.1,261,850,1,1,cleaner,0,1
586,342,1,4.21,228,675,0,0,moisturizer,2,0
1169,36,1,3.98,244,1043,0,0,cleaner,0,0
487,162,3,3.94,411,2616,0,0,moisturizer,2,0
220,48,1,4.22,339,1135,0,0,cleaner,0,0
1145,65,4,4.56,114,424,0,0,serum,1,0
1138,167,6,4.11,359,2089,1,1,moisturizer,2,1
3707,242,1,4.48,160,876,0,0,moisturizer,2,0
600,501,3,4.07,90,558,0,0,moisturizer,2,0
3730,400,3,4.29,205,648,0,1,serum,1,0
1882,530,1,4.34,322,1426,0,0,serum,1,0
3039,640,1,4.09,245,1367,0,0,moisturizer,2,0
1425,113,1,4.33,234,1135,0,0,serum,1,0
2744,145,3,4.31,436,1929,1,1,serum,1,1
2020,504,1,4.01,300,1305,0,0,serum,1,0
2377,310,2,3.95,248,704,0,0,cleaner,0,0
2206,646,2,4.12,214,1288,0,0,moisturizer,2,0
3990,325,1,4.21,850,3334,1,1,moisturizer,2,1
2192,2,5,4.44,259,1500,0,0,serum,1,0
429,39,1,4.36,942,3224,0,0,cleaner,0,0
3678,656,3,4.55,146,1137,0,0,serum,1,0
2281,276,4,4.59,296,1062,1,0,serum,1,1
1464,550,3,4.6,210,653,0,0,serum,1,0
847,570,1,4.43,200,672,0,0,serum,1,0
699,173,1,4.12,203,824,1,0,cleaner,0,1
1893,220,2,4.4,259,922,0,0,serum,1,0
2056,375,1,4.17,203,1096,0,0,cleaner,0,0
1753,375,1,4.17,203,1096,0,0,cleaner,0,0
2408,231,4,4.37,180,744,0,0,cleaner,0,0
3026,690,2,3.88,266,1119,0,1,serum,1,0
2569,425,2,4.02,136,1210,0,0,serum,1,0
2167,572,1,4.64,300,1073,0,0,moisturizer,2,0
1294,467,1,4.38,142,737,0,0,serum,1,0
409,370,2,4.19,256,1307,0,0,moisturizer,2,0
3558,633,2,3.68,272,1581,0,0,cleaner,0,0
1043,178,8,3.72,126,509,0,0,unknown,3,0
536,230,1,3.68,334,1919,0,0,cleaner,0,0
781,514,1,4.11,183,547,0,0,cleaner,0,0
3432,76,2,4.02,207,807,0,0,cleaner,0,0
1005,26,3,3.7,124,1130,0,0,cleaner,0,0
3513,210,4,4.26,261,1237,1,0,serum,1,1
3345,66,2,4.04,200,562,0,0,serum,1,0
1660,124,3,4.43,232,1420,0,0,serum,1,0
2324,689,2,4.13,229,2489,0,0,moisturizer,2,0
2662,243,1,4.42,430,1561,0,0,cleaner,0,0
3437,352,5,3.79,346,1761,0,0,cleaner,0,0
72,274,1,4.31,243,968,0,0,serum,1,0
991,246,8,4.82,337,1530,1,1,moisturizer,2,1
3713,57,4,4.25,124,1467,0,0,serum,1,0
631,39,2,4.36,942,3224,0,0,cleaner,0,0
362,354,1,4.22,138,826,0,0,serum,1,0
1302,610,2,4.08,350,1028,0,0,serum,1,0
2136,68,2,4.45,254,841,0,0,serum,1,0
3200,229,5,4.16,443,1626,1,0,serum,1,1
3496,46,2,4.19,460,2141,0,0,moisturizer,2,0
162,208,1,4.46,176,1749,0,0,moisturizer,2,0
1545,414,3,3.99,525,1744,1,1,moisturizer,2,1
2284,296,2,4.25,160,1212,0,0,moisturizer,2,0
1902,681,4,4.23,493,4358,0,0,cleaner,0,0
1378,186,2,4.04,168,1470,0,0,moisturizer,2,0
88,10,1,4.32,222,911,0,0,serum,1,0
1928,238,1,4.22,168,1074,1,0,moisturizer,2,1
2038,448,1,4.33,86,591,0,1,serum,1,0
2245,654,2,4.06,177,1242,0,1,cleaner,0,0
1568,226,2,4.23,369,2127,0,0,moisturizer,2,0
3198,672,2,4.26,204,711,0,0,serum,1,0
2066,627,5,3.91,881,2928,1,0,moisturizer,2,1
2038,166,1,4.47,154,778,0,0,serum,1,0
3207,232,3,4.23,208,959,0,0,serum,1,0
3323,282,1,3.83,139,888,0,0,cleaner,0,0
3841,254,3,3.76,87,347,0,0,cleaner,0,0
594,391,3,4.29,77,684,0,1,serum,1,0
1017,700,3,4.18,154,460,1,0,cleaner,0,1
3995,28,2,4.39,335,2086,0,0,cleaner,0,0
781,533,2,4.02,137,646,0,0,serum,1,0
7,419,3,4.04,207,990,0,0,cleaner,0,0
3017,479,2,4.44,100,1150,0,0,serum,1,0
1267,44,1,4.01,265,2967,0,0,serum,1,0
438,61,2,4.24,68,531,1,0,moisturizer,2,1
3564,104,6,4.1,582,2827,0,0,moisturizer,2,0
944,499,1,4.04,121,818,0,0,serum,1,0
2461,385,2,4.26,704,3131,1,1,serum,1,1
1436,165,2,4.52,77,760,0,0,serum,1,0
429,609,1,3.79,150,669,0,0,moisturizer,2,0
170,189,1,3.83,316,932,0,0,moisturizer,2,0
3696,229,6,4.16,443,1626,1,0,serum,1,1
3538,439,1,4.44,146,656,0,0,moisturizer,2,0
823,600,3,4.14,180,1083,0,0,serum,1,0
1044,19,2,4.28,423,1988,1,0,moisturizer,2,1
696,478,3,4.04,281,828,1,0,serum,1,1
2272,304,2,4.56,567,1709,0,0,serum,1,0
789,609,1,3.79,150,669,0,0,moisturizer,2,0
94,374,3,4.12,95,764,0,0,serum,1,0
3596,428,1,4.51,229,1216,1,1,moisturizer,2,1
544,77,1,4.01,279,861,0,0,cleaner,0,0
983,123,2,3.83,62,710,0,0,cleaner,0,0
135,383,1,4.5,270,1435,0,0,moisturizer,2,0
182,330,5,4.12,331,982,1,1,cleaner,0,1
3910,380,1,4.33,108,862,0,0,moisturizer,2,0
2399,254,2,3.76,87,347,0,0,cleaner,0,0
2826,377,2,4.43,499,1493,0,0,moisturizer,2,0
3498,466,1,4.3,174,2142,0,1,moisturizer,2,0
3596,525,3,4.03,376,1300,0,1,cleaner,0,0
1543,224,16,4.51,246,1250,0,1,moisturizer,2,0
1865,249,1,4.33,171,1009,0,0,serum,1,0
1234,700,3,4.18,154,460,0,0,cleaner,0,0
3651,164,1,4.09,438,1362,0,0,cleaner,0,0
717,208,1,4.46,176,1749,1,1,moisturizer,2,1
1260,689,4,4.13,229,2489,0,1,moisturizer,2,0
1485,145,1,4.31,436,1929,0,0,serum,1,0
336,296,1,4.25,160,1212,1,0,moisturizer,2,1
1406,47,3,4.22,82,954,0,0,serum,1,0
1043,51,2,3.89,179,1804,0,1,cleaner,0,0
2138,452,1,4.49,270,798,0,1,moisturizer,2,0
2666,656,1,4.55,146,1137,0,0,serum,1,0
3345,352,1,3.79,346,1761,0,0,cleaner,0,0
1433,130,3,4.36,235,1972,0,0,serum,1,0
2075,700,3,4.18,154,460,0,1,cleaner,0,0
3426,104,1,4.1,582,2827,0,0,moisturizer,2,0
1018,7,3,4.04,631,2023,1,0,moisturizer,2,1
3468,304,2,4.56,567,1709,0,0,serum,1,0
2102,72,1,4.18,121,1233,0,0,serum,1,0
3074,178,2,3.72,126,509,0,0,unknown,3,0
1632,478,1,4.04,281,828,0,0,serum,1,0
2400,681,2,4.23,493,4358,0,0,cleaner,0,0
3695,373,1,4.54,84,776,0,0,serum,1,0
3261,19,3,4.28,423,1988,1,0,moisturizer,2,1
1054,174,1,4.42,153,618,0,0,moisturizer,2,0
3450,476,4,4.19,211,935,1,1,serum,1,1
694,474,1,4.19,239,1133,0,0,cleaner,0,0
1981,73,6,4.28,355,1429,0,0,moisturizer,2,0
235,518,1,4.36,328,1649,0,0,moisturizer,2,0
342,571,3,4.03,68,530,1,1,serum,1,1
2037,453,2,4.28,240,1455,0,0,moisturizer,2,0
334,126,4,4.43,332,1457,0,0,serum,1,0
1785,535,1,3.96,187,1021,0,1,cleaner,0,0
3094,694,4,3.79,424,1421,0,0,serum,1,0
2254,357,1,4.7,196,1158,0,0,moisturizer,2,0
2792,230,1,3.68,334,1919,0,0,cleaner,0,0
3372,497,1,4.29,252,1254,0,0,serum,1,0
930,427,3,4.57,103,1002,1,0,cleaner,0,1
373,164,2,4.09,438,1362,0,0,cleaner,0,0
2067,35,1,4.21,127,1496,0,0,serum,1,0
1679,44,4,4.01,265,2967,0,0,serum,1,0
702,19,3,4.28,423,1988,0,1,moisturizer,2,0
1546,153,5,4.19,555,1798,1,1,cleaner,0,1
1769,28,1,4.39,335,2086,0,0,cleaner,0,0
1743,162,2,3.94,411,2616,0,0,moisturizer,2,0
3422,281,1,3.97,264,793,0,0,cleaner,0,0
3495,295,1,4.02,290,998,0,0,moisturizer,2,0
2868,356,5,4.28,99,1148,0,0,serum,1,0
2918,585,6,4.06,138,564,1,0,moisturizer,2,1
262,561,2,4.17,561,1843,0,0,cleaner,0,0
3254,290,1,3.91,210,850,0,0,cleaner,0,0
3398,378,2,3.97,104,904,0,0,serum,1,0
861,573,4,4.27,154,475,1,0,serum,1,1
1381,600,5,4.14,180,1083,0,0,serum,1,0
3418,306,3,4.03,213,719,0,0,serum,1,0
3843,420,4,4.49,377,1310,1,1,moisturizer,2,1
2,383,1,4.5,270,1435,0,0,moisturizer,2,0
1502,230,2,3.68,334,1919,0,0,cleaner,0,0
1043,564,2,4.23,178,921,1,1,serum,1,1
2240,179,1,4.12,69,696,0,0,moisturizer,2,0
950,650,3,3.87,189,1132,0,0,cleaner,0,0
2390,9,2,4.32,145,426,0,0,cleaner,0,0
865,240,3,4.47,143,1058,0,0,cleaner,0,0
418,383,3,4.5,270,1435,0,0,moisturizer,2,0
3733,182,4,4.44,142,797,1,1,moisturizer,2,1
3116,484,2,3.94,200,956,0,0,serum,1,0
3133,205,2,4.41,524,1744,1,2,cleaner,0,1
229,641,1,4.11,163,943,0,0,moisturizer,2,0
1163,481,1,3.85,306,1499,0,0,serum,1,0
3310,301,2,4.59,340,1331,1,0,moisturizer,2,1
2928,191,2,4.2,197,605,0,0,moisturizer,2,0
551,426,2,4.31,135,772,0,0,moisturizer,2,0
2293,694,1,3.79,424,1421,0,0,serum,1,0
2869,653,1,4.33,160,569,0,0,moisturizer,2,0
976,434,1,4.22,375,1213,0,0,moisturizer,2,0
3409,2,1,4.44,259,1500,0,0,serum,1,0
2718,596,1,4.26,200,891,0,0,cleaner,0,0
2631,540,1,4.09,275,1200,0,0,moisturizer,2,0
1712,101,2,4.27,106,516,0,0,moisturizer,2,0
668,667,3,4.4,266,1145,0,1,moisturizer,2,0
1669,298,7,3.99,89,962,1,0,moisturizer,2,1
3775,512,1,4.29,55,484,0,0,moisturizer,2,0
725,39,5,4.36,942,3224,0,0,cleaner,0,0
548,335,4,4.03,193,1232,0,0,cleaner,0,0
793,679,5,4.19,98,574,0,0,cleaner,0,0
2102,162,2,3.94,411,2616,0,0,moisturizer,2,0
582,172,6,4.38,652,1966,0,0,serum,1,0
707,147,2,3.84,89,489,0,0,serum,1,0
3172,638,1,4.0,173,689,0,0,moisturizer,2,0
2484,131,2,4.32,220,1253,0,0,cleaner,0,0
2093,289,2,4.14,167,701,0,0,serum,1,0
1941,126,4,4.43,332,1457,1,0,serum,1,1
596,561,4,4.17,561,1843,0,0,cleaner,0,0
444,348,5,3.91,246,1494,0,0,cleaner,0,0
2729,202,1,3.9,148,550,0,0,moisturizer,2,0
2294,523,2,4.37,84,840,0,0,cleaner,0,0
3408,322,1,4.12,183,548,0,0,serum,1,0
3493,422,1,4.21,115,519,0,0,cleaner,0,0
136,677,1,4.32,192,623,1,1,moisturizer,2,1
2233,471,3,4.31,85,665,0,0,serum,1,0
469,369,1,4.55,323,2088,0,0,serum,1,0
3620,311,4,4.33,252,1900,0,0,serum,1,0
3206,126,2,4.43,332,1457,0,1,serum,1,0
3414,383,2,4.5,270,1435,0,0,moisturizer,2,0
2600,612,4,3.99,140,883,1,0,moisturizer,2,1
2360,270,1,3.91,71,419,0,0,cleaner,0,0
2668,284,4,4.09,359,1266,0,1,cleaner,0,0
2206,538,2,4.04,142,629,0,0,cleaner,0,0
1463,505,2,4.15,776,2409,0,0,serum,1,0
2290,373,4,4.54,84,776,0,0,serum,1,0
1169,402,2,3.91,133,1562,0,0,moisturizer,2,0
1168,251,1,4.12,497,1712,0,1,moisturizer,2,0
2847,515,6,4.57,199,1210,0,0,serum,1,0
1347,554,4,4.57,241,896,0,0,moisturizer,2,0
3029,288,1,4.82,282,3432,0,0,serum,1,0
752,382,2,3.91,548,1725,0,0,moisturizer,2,0
3595,104,6,4.1,582,2827,0,0,moisturizer,2,0
3438,409,1,3.98,311,1055,0,0,cleaner,0,0
392,289,6,4.14,167,701,1,1,serum,1,1
208,261,1,4.44,100,1123,0,0,cleaner,0,0
862,79,4,4.34,274,1283,0,1,serum,1,0
2020,548,1,4.03,135,553,0,0,cleaner,0,0
1413,67,4,4.08,472,1690,0,0,serum,1,0
648,665,4,4.36,384,1706,0,0,serum,1,0
2121,350,2,4.47,132,762,0,0,cleaner,0,0
3810,397,2,4.21,438,4304,1,1,moisturizer,2,1
3473,456,1,4.28,233,786,0,0,cleaner,0,0
1086,16,3,3.97,208,1058,1,0,cleaner,0,1
2282,80,1,3.9,266,1003,1,0,moisturizer,2,1
640,151,1,3.71,132,767,0,0,moisturizer,2,0
169,249,2,4.33,171,1009,0,0,serum,1,0
2584,276,5,4.59,296,1062,1,1,serum,1,1
3825,511,3,4.32,227,1086,3,0,cleaner,0,1
2974,161,3,4.33,52,613,1,0,cleaner,0,1
913,659,3,3.88,196,804,0,0,serum,1,0
397,384,2,4.47,226,2371,0,0,serum,1,0
2727,272,1,4.33,145,575,0,0,cleaner,0,0
3305,529,3,4.36,349,1892,0,1,moisturizer,2,0
3641,481,1,3.85,306,1499,0,0,serum,1,0
3120,257,4,4.39,451,1838,0,0,moisturizer,2,0
2894,441,1,4.31,248,1313,0,0,moisturizer,2,0
3424,599,1,4.44,178,1033,0,0,unknown,3,0
1809,616,4,4.79,191,953,1,1,moisturizer,2,1
403,588,3,4.3,158,1060,1,0,serum,1,1
2558,139,1,4.27,119,1250,0,0,moisturizer,2,0
910,333,1,4.02,701,2819,0,0,moisturizer,2,0
818,681,2,4.23,493,4358,0,0,cleaner,0,0
2499,621,2,3.78,291,1405,0,0,moisturizer,2,0
1780,249,2,4.33,171,1009,0,0,serum,1,0
2333,577,3,4.32,535,2761,0,0,moisturizer,2,0
2304,56,1,4.08,135,1475,0,0,moisturizer,2,0
203,113,1,4.33,234,1135,0,0,serum,1,0
3382,15,3,4.47,269,849,0,0,serum,1,0
2121,65,1,4.56,114,424,0,0,serum,1,0
319,233,3,4.51,633,2085,1,1,moisturizer,2,1
1670,503,6,3.99,174,532,0,1,moisturizer,2,0
921,665,3,4.36,384,1706,0,1,serum,1,0
3285,618,2,4.11,286,1384,0,0,serum,1,0
2421,622,5,4.55,169,1074,0,0,serum,1,0
3594,572,1,4.64,300,1073,0,0,moisturizer,2,0
3649,260,3,4.53,203,1187,0,0,serum,1,0
349,482,2,4.34,254,1251,0,1,cleaner,0,0
3141,652,1,4.17,205,737,0,0,moisturizer,2,0
1923,172,4,4.38,652,1966,0,0,serum,1,0
2117,84,2,4.04,1084,3314,0,0,cleaner,0,0
2121,485,1,4.55,332,1699,0,0,cleaner,0,0
3642,434,5,4.22,375,1213,0,1,moisturizer,2,0
3534,633,5,3.68,272,1581,0,0,cleaner,0,0
763,8,5,4.43,236,1855,0,1,moisturizer,2,0
2891,423,7,4.72,166,962,0,0,cleaner,0,0
1272,639,1,4.48,783,2533,0,0,moisturizer,2,0
1257,82,1,4.64,491,2327,1,0,serum,1,1
171,44,2,4.01,265,2967,0,0,serum,1,0
3979,466,4,4.3,174,2142,0,0,moisturizer,2,0
2486,121,4,4.36,208,726,0,1,serum,1,0
737,140,2,4.4,328,1572,1,0,cleaner,0,1
1058,538,1,4.04,142,629,1,0,cleaner,0,1
3163,536,2,4.69,89,1051,0,0,cleaner,0,0
1324,589,1,4.06,135,709,0,0,cleaner,0,0
3831,23,2,4.2,868,2604,0,0,moisturizer,2,0
875,435,1,4.06,208,896,0,0,cleaner,0,0
1245,445,1,4.31,135,1494,0,0,cleaner,0,0
3556,551,2,4.45,419,1807,1,0,serum,1,1
3029,466,3,4.3,174,2142,0,0,moisturizer,2,0
1409,233,3,4.51,633,2085,0,1,moisturizer,2,0
2946,39,3,4.36,942,3224,1,1,cleaner,0,1
215,548,2,4.03,135,553,0,0,cleaner,0,0
3012,549,3,4.34,452,1635,1,0,moisturizer,2,1
1513,294,2,4.28,191,1135,0,0,cleaner,0,0
2869,577,4,4.32,535,2761,1,0,moisturizer,2,1
2568,148,3,4.21,64,578,1,0,serum,1,1
467,146,2,4.1,155,872,0,0,cleaner,0,0
2253,640,2,4.09,245,1367,0,0,moisturizer,2,0
3887,291,1,4.28,349,2339,0,0,moisturizer,2,0
520,375,1,4.17,203,1096,0,0,cleaner,0,0
2309,542,2,3.53,218,1541,0,0,serum,1,0
1643,401,2,4.09,733,2310,1,0,serum,1,1
2537,329,2,4.31,89,831,1,2,serum,1,1
3128,293,1,4.21,86,705,0,0,moisturizer,2,0
2026,383,1,4.5,270,1435,0,0,moisturizer,2,0
869,450,4,4.11,370,2067,0,0,serum,1,0
2038,450,2,4.11,370,2067,0,0,serum,1,0
1643,441,5,4.31,248,1313,0,0,moisturizer,2,0
648,601,1,4.42,271,2327,0,0,serum,1,0
3147,336,4,4.04,241,1563,0,0,serum,1,0
120,411,1,4.23,142,661,0,0,moisturizer,2,0
3448,352,4,3.79,346,1761,0,0,cleaner,0,0
3143,348,1,3.91,246,1494,0,1,cleaner,0,0
3790,315,1,4.45,142,1101,0,0,serum,1,0
3369,402,2,3.91,133,1562,0,0,moisturizer,2,0
1931,236,1,4.44,161,1010,0,0,moisturizer,2,0
3855,25,1,3.92,69,908,0,0,moisturizer,2,0
2472,605,1,4.59,366,1236,0,1,moisturizer,2,0
3143,333,1,4.02,701,2819,0,0,moisturizer,2,0
158,402,1,3.91,133,1562,0,1,moisturizer,2,0
2100,1,3,3.94,43,502,0,0,moisturizer,2,0
